Parcel_ID,O_zone,D_zone,CEP,Network,Type
76666,2437,2662,DHL,conventional,tour-based
76666,2662,2396,DHL,conventional,tour-based
76671,2365,2662,DHL,conventional,tour-based
76671,2662,2396,DHL,conventional,tour-based
76675,2420,5514,GLS,conventional,tour-based
76675,5514,2396,GLS,conventional,tour-based
76727,2429,4604,DPD,conventional,tour-based
76727,4604,2398,DPD,conventional,tour-based
76728,2341,4604,DPD,conventional,tour-based
76728,4604,2398,DPD,conventional,tour-based
76732,2293,2668,PostNL,conventional,tour-based
76732,2668,2398,PostNL,conventional,tour-based
76737,2276,2668,PostNL,conventional,tour-based
76737,2668,2398,PostNL,conventional,tour-based
76775,2467,4604,DPD,conventional,tour-based
76775,4604,2399,DPD,conventional,tour-based
76784,2292,5514,GLS,conventional,tour-based
76784,5514,2399,GLS,conventional,tour-based
76820,2430,3362,UPS,conventional,tour-based
76820,3362,2399,UPS,conventional,tour-based
76858,2406,2662,DHL,conventional,tour-based
76858,2662,2401,DHL,conventional,tour-based
76896,2406,2668,PostNL,conventional,tour-based
76896,2668,2401,PostNL,conventional,tour-based
76906,2342,2668,PostNL,conventional,tour-based
76906,2668,2401,PostNL,conventional,tour-based
76929,2410,2668,PostNL,conventional,tour-based
76929,2668,2401,PostNL,conventional,tour-based
76934,2429,2668,PostNL,conventional,tour-based
76934,2668,2401,PostNL,conventional,tour-based
77032,2386,2668,PostNL,conventional,tour-based
77032,2668,2402,PostNL,conventional,tour-based
77072,2321,2668,PostNL,conventional,tour-based
77072,2668,2402,PostNL,conventional,tour-based
77092,2468,2668,PostNL,conventional,tour-based
77092,2668,2402,PostNL,conventional,tour-based
77114,2272,3362,UPS,conventional,tour-based
77114,3362,2402,UPS,conventional,tour-based
77124,2446,2668,PostNL,conventional,tour-based
77124,2668,2403,PostNL,conventional,tour-based
77132,2415,3362,UPS,conventional,tour-based
77132,3362,2403,UPS,conventional,tour-based
77203,2502,2662,DHL,conventional,tour-based
77203,2662,2406,DHL,conventional,tour-based
77204,2296,2662,DHL,conventional,tour-based
77204,2662,2406,DHL,conventional,tour-based
77219,2297,2662,DHL,conventional,tour-based
77219,2662,2406,DHL,conventional,tour-based
77245,2438,4604,DPD,conventional,tour-based
77245,4604,2406,DPD,conventional,tour-based
77273,2408,2668,PostNL,conventional,tour-based
77273,2668,2406,PostNL,conventional,tour-based
77297,2392,2668,PostNL,conventional,tour-based
77297,2668,2406,PostNL,conventional,tour-based
77362,2461,2662,DHL,conventional,tour-based
77362,2662,2407,DHL,conventional,tour-based
77452,2431,2668,PostNL,conventional,tour-based
77452,2668,2408,PostNL,conventional,tour-based
77470,2264,3362,UPS,conventional,tour-based
77470,3362,2408,UPS,conventional,tour-based
77526,2393,2668,PostNL,conventional,tour-based
77526,2668,2410,PostNL,conventional,tour-based
77570,2426,2662,DHL,conventional,tour-based
77570,2662,2412,DHL,conventional,tour-based
77575,2341,5514,GLS,conventional,tour-based
77575,5514,2412,GLS,conventional,tour-based
77589,2348,1044,DHL,conventional,tour-based
77589,1044,2662,DHL,conventional,consolidated
77589,2662,2413,DHL,conventional,tour-based
77601,2447,2668,PostNL,conventional,tour-based
77601,2668,2413,PostNL,conventional,tour-based
77633,2431,4137,FedEx,conventional,tour-based
77633,4137,2414,FedEx,conventional,tour-based
77648,2389,2668,PostNL,conventional,tour-based
77648,2668,2414,PostNL,conventional,tour-based
77652,2430,2668,PostNL,conventional,tour-based
77652,2668,2414,PostNL,conventional,tour-based
77675,2292,2668,PostNL,conventional,tour-based
77675,2668,2414,PostNL,conventional,tour-based
77690,2466,2662,DHL,conventional,tour-based
77690,2662,2415,DHL,conventional,tour-based
77777,2343,2668,PostNL,conventional,tour-based
77777,2668,2415,PostNL,conventional,tour-based
77782,2340,2668,PostNL,conventional,tour-based
77782,2668,2415,PostNL,conventional,tour-based
77808,2399,2662,DHL,conventional,tour-based
77808,2662,2416,DHL,conventional,tour-based
77836,2347,4137,FedEx,conventional,tour-based
77836,4137,2416,FedEx,conventional,tour-based
77839,2291,5514,GLS,conventional,tour-based
77839,5514,2416,GLS,conventional,tour-based
77860,2363,2668,PostNL,conventional,tour-based
77860,2668,2416,PostNL,conventional,tour-based
77917,2299,4604,DPD,conventional,tour-based
77917,4604,2417,DPD,conventional,tour-based
77931,2341,2668,PostNL,conventional,tour-based
77931,2668,2417,PostNL,conventional,tour-based
77955,2399,4137,FedEx,conventional,tour-based
77955,4137,2418,FedEx,conventional,tour-based
77982,2343,2668,PostNL,conventional,tour-based
77982,2668,2418,PostNL,conventional,tour-based
78010,2434,2662,DHL,conventional,tour-based
78010,2662,2420,DHL,conventional,tour-based
78018,2296,2662,DHL,conventional,tour-based
78018,2662,2420,DHL,conventional,tour-based
78023,2278,2662,DHL,conventional,tour-based
78023,2662,2420,DHL,conventional,tour-based
78089,2447,4604,DPD,conventional,tour-based
78089,4604,2420,DPD,conventional,tour-based
78097,2319,4604,DPD,conventional,tour-based
78097,4604,2420,DPD,conventional,tour-based
78109,2315,5514,GLS,conventional,tour-based
78109,5514,2420,GLS,conventional,tour-based
78157,2291,2668,PostNL,conventional,tour-based
78157,2668,2420,PostNL,conventional,tour-based
78161,2333,2668,PostNL,conventional,tour-based
78161,2668,2420,PostNL,conventional,tour-based
78164,2342,2668,PostNL,conventional,tour-based
78164,2668,2420,PostNL,conventional,tour-based
78175,2283,2668,PostNL,conventional,tour-based
78175,2668,2420,PostNL,conventional,tour-based
78227,2418,2668,PostNL,conventional,tour-based
78227,2668,2420,PostNL,conventional,tour-based
78240,2441,2668,PostNL,conventional,tour-based
78240,2668,2420,PostNL,conventional,tour-based
78245,2269,2668,PostNL,conventional,tour-based
78245,2668,2420,PostNL,conventional,tour-based
78294,2296,3362,UPS,conventional,tour-based
78294,3362,2421,UPS,conventional,tour-based
78296,2430,2662,DHL,conventional,tour-based
78296,2662,2422,DHL,conventional,tour-based
78321,2447,2668,PostNL,conventional,tour-based
78321,2668,2422,PostNL,conventional,tour-based
78348,2469,3362,UPS,conventional,tour-based
78348,3362,2422,UPS,conventional,tour-based
78349,2433,3362,UPS,conventional,tour-based
78349,3362,2422,UPS,conventional,tour-based
78405,2467,2668,PostNL,conventional,tour-based
78405,2668,2423,PostNL,conventional,tour-based
78431,2316,2668,PostNL,conventional,tour-based
78431,2668,2423,PostNL,conventional,tour-based
78439,2461,2668,PostNL,conventional,tour-based
78439,2668,2423,PostNL,conventional,tour-based
78440,2369,2668,PostNL,conventional,tour-based
78440,2668,2423,PostNL,conventional,tour-based
78450,2466,2668,PostNL,conventional,tour-based
78450,2668,2423,PostNL,conventional,tour-based
78459,2290,3362,UPS,conventional,tour-based
78459,3362,2423,UPS,conventional,tour-based
78463,2457,3362,UPS,conventional,tour-based
78463,3362,2423,UPS,conventional,tour-based
78474,2402,2662,DHL,conventional,tour-based
78474,2662,2424,DHL,conventional,tour-based
78483,2341,2668,PostNL,conventional,tour-based
78483,2668,2424,PostNL,conventional,tour-based
78538,2438,2668,PostNL,conventional,tour-based
78538,2668,2425,PostNL,conventional,tour-based
78573,2446,2668,PostNL,conventional,tour-based
78573,2668,2426,PostNL,conventional,tour-based
78598,2364,2662,DHL,conventional,tour-based
78598,2662,2427,DHL,conventional,tour-based
78614,2396,2662,DHL,conventional,tour-based
78614,2662,2427,DHL,conventional,tour-based
78615,2452,2662,DHL,conventional,tour-based
78615,2662,2427,DHL,conventional,tour-based
78617,2330,1044,DHL,conventional,tour-based
78617,1044,2662,DHL,conventional,consolidated
78617,2662,2427,DHL,conventional,tour-based
78628,2349,4604,DPD,conventional,tour-based
78628,4604,2427,DPD,conventional,tour-based
78640,2296,2668,PostNL,conventional,tour-based
78640,2668,2427,PostNL,conventional,tour-based
78679,2371,2668,PostNL,conventional,tour-based
78679,2668,2427,PostNL,conventional,tour-based
78681,2398,2668,PostNL,conventional,tour-based
78681,2668,2427,PostNL,conventional,tour-based
78698,2352,3362,UPS,conventional,tour-based
78698,3362,2427,UPS,conventional,tour-based
78705,2438,4604,DPD,conventional,tour-based
78705,4604,2428,DPD,conventional,tour-based
78720,2449,559,Cycloon,conventional,tour-based
78720,559,2429,Cycloon,conventional,tour-based
78733,2273,2662,DHL,conventional,tour-based
78733,2662,2429,DHL,conventional,tour-based
78754,2294,1044,DHL,conventional,tour-based
78754,1044,2662,DHL,conventional,consolidated
78754,2662,2429,DHL,conventional,tour-based
78777,2352,1044,DHL,conventional,tour-based
78777,1044,2662,DHL,conventional,consolidated
78777,2662,2429,DHL,conventional,tour-based
78780,2341,1044,DHL,conventional,tour-based
78780,1044,2662,DHL,conventional,consolidated
78780,2662,2429,DHL,conventional,tour-based
78789,2272,2662,DHL,conventional,tour-based
78789,2662,2429,DHL,conventional,tour-based
78809,2445,4604,DPD,conventional,tour-based
78809,4604,2429,DPD,conventional,tour-based
78826,2445,4604,DPD,conventional,tour-based
78826,4604,2429,DPD,conventional,tour-based
78834,2424,4604,DPD,conventional,tour-based
78834,4604,2429,DPD,conventional,tour-based
78859,2296,5514,GLS,conventional,tour-based
78859,5514,2429,GLS,conventional,tour-based
78913,2290,2668,PostNL,conventional,tour-based
78913,2668,2429,PostNL,conventional,tour-based
78920,2360,2668,PostNL,conventional,tour-based
78920,2668,2429,PostNL,conventional,tour-based
78943,2459,2668,PostNL,conventional,tour-based
78943,2668,2429,PostNL,conventional,tour-based
78954,2385,2668,PostNL,conventional,tour-based
78954,2668,2429,PostNL,conventional,tour-based
78963,2341,2668,PostNL,conventional,tour-based
78963,2668,2429,PostNL,conventional,tour-based
78966,2324,2668,PostNL,conventional,tour-based
78966,2668,2429,PostNL,conventional,tour-based
78988,2477,2668,PostNL,conventional,tour-based
78988,2668,2429,PostNL,conventional,tour-based
79037,2363,2668,PostNL,conventional,tour-based
79037,2668,2429,PostNL,conventional,tour-based
79092,2292,2662,DHL,conventional,tour-based
79092,2662,2430,DHL,conventional,tour-based
79121,2429,2668,PostNL,conventional,tour-based
79121,2668,2430,PostNL,conventional,tour-based
79150,2290,2668,PostNL,conventional,tour-based
79150,2668,2430,PostNL,conventional,tour-based
79184,2345,2662,DHL,conventional,tour-based
79184,2662,2431,DHL,conventional,tour-based
79198,2348,1044,DHL,conventional,tour-based
79198,1044,2662,DHL,conventional,consolidated
79198,2662,2431,DHL,conventional,tour-based
79208,2358,4604,DPD,conventional,tour-based
79208,4604,2431,DPD,conventional,tour-based
79221,2455,2668,PostNL,conventional,tour-based
79221,2668,2431,PostNL,conventional,tour-based
79247,2466,2668,PostNL,conventional,tour-based
79247,2668,2431,PostNL,conventional,tour-based
79262,2427,3362,UPS,conventional,tour-based
79262,3362,2431,UPS,conventional,tour-based
79291,2343,4137,FedEx,conventional,tour-based
79291,4137,2432,FedEx,conventional,tour-based
79366,2467,2662,DHL,conventional,tour-based
79366,2662,2433,DHL,conventional,tour-based
79405,2444,2668,PostNL,conventional,tour-based
79405,2668,2433,PostNL,conventional,tour-based
79433,2408,2668,PostNL,conventional,tour-based
79433,2668,2433,PostNL,conventional,tour-based
79460,2287,3362,UPS,conventional,tour-based
79460,3362,2433,UPS,conventional,tour-based
79471,2414,2662,DHL,conventional,tour-based
79471,2662,2434,DHL,conventional,tour-based
79525,2429,2668,PostNL,conventional,tour-based
79525,2668,2434,PostNL,conventional,tour-based
79559,2343,2668,PostNL,conventional,tour-based
79559,2668,2435,PostNL,conventional,tour-based
79590,2418,4137,FedEx,conventional,tour-based
79590,4137,2436,FedEx,conventional,tour-based
79602,2460,2668,PostNL,conventional,tour-based
79602,2668,2436,PostNL,conventional,tour-based
79615,2349,3362,UPS,conventional,tour-based
79615,3362,2436,UPS,conventional,tour-based
79622,2433,2662,DHL,conventional,tour-based
79622,2662,2437,DHL,conventional,tour-based
79623,2316,1044,DHL,conventional,tour-based
79623,1044,2662,DHL,conventional,consolidated
79623,2662,2437,DHL,conventional,tour-based
79636,2316,2668,PostNL,conventional,tour-based
79636,2668,2437,PostNL,conventional,tour-based
79684,2503,1044,DHL,conventional,tour-based
79684,1044,2662,DHL,conventional,consolidated
79684,2662,2438,DHL,conventional,tour-based
79724,2296,2668,PostNL,conventional,tour-based
79724,2668,2438,PostNL,conventional,tour-based
79736,2278,2668,PostNL,conventional,tour-based
79736,2668,2438,PostNL,conventional,tour-based
79802,2445,3362,UPS,conventional,tour-based
79802,3362,2438,UPS,conventional,tour-based
79816,2291,5514,GLS,conventional,tour-based
79816,5514,2439,GLS,conventional,tour-based
79848,2298,2668,PostNL,conventional,tour-based
79848,2668,2440,PostNL,conventional,tour-based
79854,2342,2668,PostNL,conventional,tour-based
79854,2668,2440,PostNL,conventional,tour-based
79876,2335,1044,DHL,conventional,tour-based
79876,1044,2662,DHL,conventional,consolidated
79876,2662,2441,DHL,conventional,tour-based
79917,2297,4604,DPD,conventional,tour-based
79917,4604,2441,DPD,conventional,tour-based
79945,2341,2668,PostNL,conventional,tour-based
79945,2668,2441,PostNL,conventional,tour-based
79964,2272,2668,PostNL,conventional,tour-based
79964,2668,2441,PostNL,conventional,tour-based
80059,2369,5514,GLS,conventional,tour-based
80059,5514,2442,GLS,conventional,tour-based
80092,2461,4604,DPD,conventional,tour-based
80092,4604,2443,DPD,conventional,tour-based
80104,2467,2668,PostNL,conventional,tour-based
80104,2668,2443,PostNL,conventional,tour-based
80136,2398,4137,FedEx,conventional,tour-based
80136,4137,2444,FedEx,conventional,tour-based
80152,2430,2668,PostNL,conventional,tour-based
80152,2668,2444,PostNL,conventional,tour-based
80163,2384,3362,UPS,conventional,tour-based
80163,3362,2444,UPS,conventional,tour-based
80186,2315,1044,DHL,conventional,tour-based
80186,1044,2662,DHL,conventional,consolidated
80186,2662,2445,DHL,conventional,tour-based
80188,2315,4604,DPD,conventional,tour-based
80188,4604,2445,DPD,conventional,tour-based
80205,2405,2668,PostNL,conventional,tour-based
80205,2668,2445,PostNL,conventional,tour-based
80210,2403,2668,PostNL,conventional,tour-based
80210,2668,2445,PostNL,conventional,tour-based
80229,2427,2668,PostNL,conventional,tour-based
80229,2668,2445,PostNL,conventional,tour-based
80267,2346,2662,DHL,conventional,tour-based
80267,2662,2446,DHL,conventional,tour-based
80273,2389,4604,DPD,conventional,tour-based
80273,4604,2446,DPD,conventional,tour-based
80274,2385,4604,DPD,conventional,tour-based
80274,4604,2446,DPD,conventional,tour-based
80278,2371,2668,PostNL,conventional,tour-based
80278,2668,2446,PostNL,conventional,tour-based
80284,2365,2668,PostNL,conventional,tour-based
80284,2668,2446,PostNL,conventional,tour-based
80337,2270,2668,PostNL,conventional,tour-based
80337,2668,2447,PostNL,conventional,tour-based
80378,2331,1044,DHL,conventional,tour-based
80378,1044,2662,DHL,conventional,consolidated
80378,2662,2448,DHL,conventional,tour-based
80431,2330,2668,PostNL,conventional,tour-based
80431,2668,2448,PostNL,conventional,tour-based
80437,2348,2668,PostNL,conventional,tour-based
80437,2668,2448,PostNL,conventional,tour-based
80444,2272,3362,UPS,conventional,tour-based
80444,3362,2448,UPS,conventional,tour-based
80472,2390,2668,PostNL,conventional,tour-based
80472,2668,2449,PostNL,conventional,tour-based
80503,2367,2668,PostNL,conventional,tour-based
80503,2668,2450,PostNL,conventional,tour-based
80512,2272,2662,DHL,conventional,tour-based
80512,2662,2451,DHL,conventional,tour-based
80519,2420,4604,DPD,conventional,tour-based
80519,4604,2451,DPD,conventional,tour-based
80522,2332,5514,GLS,conventional,tour-based
80522,5514,2451,GLS,conventional,tour-based
80524,2459,2668,PostNL,conventional,tour-based
80524,2668,2451,PostNL,conventional,tour-based
80538,2446,2662,DHL,conventional,tour-based
80538,2662,2452,DHL,conventional,tour-based
80572,2468,2668,PostNL,conventional,tour-based
80572,2668,2454,PostNL,conventional,tour-based
80638,2369,2662,DHL,conventional,tour-based
80638,2662,2457,DHL,conventional,tour-based
80640,2389,2662,DHL,conventional,tour-based
80640,2662,2457,DHL,conventional,tour-based
80655,2323,1044,DHL,conventional,tour-based
80655,1044,2662,DHL,conventional,consolidated
80655,2662,2457,DHL,conventional,tour-based
80689,2341,4604,DPD,conventional,tour-based
80689,4604,2457,DPD,conventional,tour-based
80699,2441,4604,DPD,conventional,tour-based
80699,4604,2457,DPD,conventional,tour-based
80703,2406,4137,FedEx,conventional,tour-based
80703,4137,2457,FedEx,conventional,tour-based
80753,2272,2668,PostNL,conventional,tour-based
80753,2668,2457,PostNL,conventional,tour-based
80777,2446,2668,PostNL,conventional,tour-based
80777,2668,2457,PostNL,conventional,tour-based
